sourceId,oldUrl,demoUrl,hub,hubPage,priority,wordCount,existingDecision,result,proposedAction,conflict,evidence,title
12599,https://gcalls.co/sms-marketing-gia-re-bao-gia-nhanh-hieu-qua-hang-dau/,,HUB-11,/gcalls-plus-webphone/,P2,1121,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,SMS Marketing Giá Rẻ - Báo Giá Nhanh - Hiệu Quả Hàng Đầu
12625,https://gcalls.co/sms-brandname-gia-re-uy-tin-tai-gcalls/,,HUB-11,/gcalls-plus-webphone/,P2,1181,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,"SMS Brandname Giá Rẻ, Uy Tín Tại Gcalls"
14539,https://gcalls.co/sip-trunk-la-gi-loi-ich-dich-vu-nay-mang-den-nhu-the-nao/,,HUB-11,/gcalls-plus-webphone/,P2,1140,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,SIP Trunk Là Gì? Lợi Ích Dịch Vụ Này Mang Đến Như Thế Nào?
14614,https://gcalls.co/service-level-agreement-la-gi-tu-a-z-thong-tin-ve-sla/,,HUB-11,/gcalls-plus-webphone/,P2,1118,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Service Level Agreement Là Gì? Từ A - Z Thông Tin Về SLA
14870,https://gcalls.co/on-premise-la-gi-va-day-co-phai-la-giai-phap-tot-nhat/,,HUB-11,/gcalls-plus-webphone/,P2,1198,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,On Premise Là Gì Và Đây Có Phải Là Giải Pháp Tốt Nhất?
15195,https://gcalls.co/customer-lifetime-value-la-gi-vai-tro-va-cach-tinh/,,HUB-11,/gcalls-plus-webphone/,P2,1142,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Customer Lifetime Value Là Gì? Vai Trò Và Cách Tính
15221,https://gcalls.co/dich-vu-voice-brandname-la-gi-va-nhung-loi-ich/,,HUB-11,/gcalls-plus-webphone/,P2,1247,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Dịch Vụ Voice Brandname Là Gì Và Những Lợi Ích Hiện Đại 
15332,https://gcalls.co/dich-vu-voice-brandname-la-gi/,,HUB-11,/gcalls-plus-webphone/,P2,2762,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Dịch Vụ Voice Brandname Là Gì?
15687,https://gcalls.co/quan-ly-thong-tin-khach-hang-hieu-qua-qua-he-thong-nao/,,HUB-11,/gcalls-plus-webphone/,P2,809,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Quản Lý Thông Tin Khách Hàng Hiệu Quả Qua Hệ Thống Nào?
15713,https://gcalls.co/quan-ly-cuoc-goi-khach-hang/,,HUB-11,/gcalls-plus-webphone/,P2,1854,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Quản Lý Cuộc Gọi Khách Hàng Có Thật Sự Dễ Dàng?
15765,https://gcalls.co/phan-mem-auto-call-va-nhung-loi-ich-cho-doanh-nghiep/,,HUB-11,/gcalls-plus-webphone/,P2,1196,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Phần Mềm Auto Call Và Những Lợi Ích Cho Doanh Nghiệp
15775,https://gcalls.co/5-loi-ich-cua-dich-vu-ho-tro-truc-tuyen/,,HUB-11,/gcalls-plus-webphone/,P2,1358,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,5 Lợi Ích Của Dịch Vụ Hỗ Trợ Trực Tuyến
15794,https://gcalls.co/he-thong-quan-ly-khach-hang/,,HUB-11,/gcalls-plus-webphone/,P2,1031,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Hệ Thống Quản Lý Khách Hàng Và Phần Mềm Trên Điện Thoại
15847,https://gcalls.co/luu-tru-thong-tin-khach-hang-voi-top-3-phan-mem-tot-nhat/,,HUB-11,/gcalls-plus-webphone/,P2,1390,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Lưu Trữ Thông Tin Khách Hàng Với Top 3 Phần Mềm Tốt Nhất
15870,https://gcalls.co/nhan-vien-ho-tro-khach-hang-chia-khoa-thanh-cong-cua-doanh-nghiep/,,HUB-11,/gcalls-plus-webphone/,P2,1179,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Nhân Viên Hỗ Trợ Khách Hàng - Chìa Khóa Thành Công Của Doanh Nghiệp
15982,https://gcalls.co/quan-ly-quan-he-khach-hang/,,HUB-11,/gcalls-plus-webphone/,P2,1497,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Quản Lý Quan Hệ Khách Hàng Trong Doanh Nghiệp
16095,https://gcalls.co/he-thong-quan-ly-khach-hang-trong-nha-hang-khach-san/,,HUB-11,/gcalls-plus-webphone/,P2,1531,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,"Hệ Thống Quản Lý Khách Hàng Trong Nhà Hàng, Khách Sạn"
16131,https://gcalls.co/phan-mem-quan-ly-khach-hang-mien-phi/,,HUB-11,/gcalls-plus-webphone/,P2,1574,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Phần Mềm Quản Lý Khách Hàng Miễn Phí Cho Doanh Nghiệp
16176,https://gcalls.co/nang-cao-chat-luong-nguon-nhan-luc/,,HUB-11,/gcalls-plus-webphone/,P2,1781,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Nâng Cao Chất Lượng Nguồn Nhân Lực Trong Doanh Nghiệp
16180,https://gcalls.co/xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao/,,HUB-11,/gcalls-plus-webphone/,P2,1131,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Xây Dựng Chiến Lược Marketing Hiệu Quả Như Thế Nào?
16201,https://gcalls.co/9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban/,,HUB-11,/gcalls-plus-webphone/,P2,1309,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,9 Ý Tưởng Khởi Nghiệp Tuyệt Vời Cho Bạn
16202,https://gcalls.co/8-phuong-phap-tiep-can-khach-hang-hieu-qua/,,HUB-11,/gcalls-plus-webphone/,P2,1571,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,8 Phương Pháp Tiếp Cận Khách Hàng Hiệu Quả
16240,https://gcalls.co/xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh/,,HUB-11,/gcalls-plus-webphone/,P2,1548,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Xác Định Khách Hàng Mục Tiêu: Vai Trò & Cách Xác Định
16252,https://gcalls.co/muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart/,,HUB-11,/gcalls-plus-webphone/,P2,1452,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Mục Tiêu SMART Là Gì? Ví Dụ Và Cách Đặt Mục Tiêu SMART
16254,https://gcalls.co/5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep/,,HUB-11,/gcalls-plus-webphone/,P2,1585,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,5 Bước Lập Kế Hoạch Marketing Hiệu Quả Cho Doanh Nghiệp
16257,https://gcalls.co/xac-dinh-ngan-sach-marketing-nhu-the-nao/,,HUB-11,/gcalls-plus-webphone/,P2,1167,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Xác Định Ngân Sách Marketing Như Thế Nào?
16284,https://gcalls.co/9-buoc-lap-ke-hoach-digital-marketing/,,HUB-11,/gcalls-plus-webphone/,P2,1169,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,9 Bước Lập Kế Hoạch Digital Marketing
16329,https://gcalls.co/4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up/,,HUB-11,/gcalls-plus-webphone/,P2,1314,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,4 Website Gọi Vốn Cộng Đồng Hiệu Quả Dành Cho Start-Up
16348,https://gcalls.co/huong-dan-khoi-nghiep-hieu-qua/,,HUB-11,/gcalls-plus-webphone/,P2,1348,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Hướng Dẫn Khởi Nghiệp Hiệu Quả
16376,https://gcalls.co/quan-tri-theo-muc-tieu-smart-la-gi/,,HUB-11,/gcalls-plus-webphone/,P2,1273,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Quản Trị Theo Mục Tiêu SMART Là Gì?
16611,https://gcalls.co/9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien/,,HUB-11,/gcalls-plus-webphone/,P2,1909,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,9 việc NÊN và KHÔNG NÊN làm trong quy trình đánh giá nhân viên
1705,https://gcalls.co/cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan-vien/,,HUB-11,/gcalls-plus-webphone/,P2,4870,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Cách viết bản tự đánh giá công việc của nhân viên đầy đủ và ấn tượng
17741,https://gcalls.co/thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo/,,HUB-11,/gcalls-plus-webphone/,P2,825,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Thủ thuật tăng traffic website uy tín tại trafficSEO
410,https://gcalls.co/nang-tam-gia-tri-thuong-hieu-cua-doanh-nghiep-ban-voi-voice-brandname/,,HUB-11,/gcalls-plus-webphone/,P2,1134,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Nâng tầm giá trị thương hiệu của doanh nghiệp bạn với Voice Brandname
684,https://gcalls.co/goals-muc-dich-vs-objectives-muc-tieu-phan-biet-don-gian/,,HUB-11,/gcalls-plus-webphone/,P2,1376,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Goals (Mục đích) vs Objectives (Mục tiêu): phân biệt đơn giản
694,https://gcalls.co/tai-sao-khong-tuy-y-dua-y-kien-trong-content-marketing/,,HUB-11,/gcalls-plus-webphone/,P2,1320,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,"Tại sao không ""tùy ý"" đưa ý kiến trong content marketing"
826,https://gcalls.co/cach-mang-cong-nghiep-4-0-va-loi-ich-doi-voi-doanh-nghiep/,,HUB-11,/gcalls-plus-webphone/,P2,1626,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Cách mạng Công nghiệp 4.0 và lợi ích đối với doanh nghiệp
884,https://gcalls.co/tiep-thi-qua-dien-thoai-13-meo-chinh-phuc-khach-hang/,,HUB-11,/gcalls-plus-webphone/,P2,1911,REBUILD_UPDATE_TOPIC,MISSING,PREPARE_IMPORT — rebuild + retopic per editorial plan (new slug),possible cannibalization/slug change — check editorial-cannibalization-map.csv,result=MISSING; plannedDecision=REBUILD_UPDATE_TOPIC,Tiếp thị qua điện thoại: 13 mẹo chinh phục khách hàng
14773,https://gcalls.co/best-virtual-phone-system-for-small-medium-business-2023/,,,-,-,1879,MANUAL_DECISION,MISSING,HOLD — coordinator/owner decision (only English post),"language: VI site, no hub","plannedDecision=MANUAL_DECISION, id 14773",Best Virtual Phone System For Small Medium Business 2023
2768,https://gcalls.co/call-center-diem-khac-biet-giua-on-premises-va-cloud-call-center-phan-1/,https://ashernguyenxuanthuy.com/call-center-diem-khac-biet-giua-on-premises-va-cloud-call-center-phan-1/,HUB-01,/lien-he/ ; /gcalls-plus-webphone/,P0,2387,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Call Center: Điểm khác biệt giữa On-Premises và Cloud Call Center (Phần 1)
566,https://gcalls.co/5-linh-vuc-rat-can-dich-vu-call-center-trung-tam-cuoc-goi/,https://ashernguyenxuanthuy.com/5-linh-vuc-rat-can-dich-vu-call-center-trung-tam-cuoc-goi/,HUB-01,/lien-he/ ; /gcalls-plus-webphone/,P0,4019,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Dịch Vụ Call Center là gì? Dịch vụ Tổng đài Call Center
647,https://gcalls.co/4-ly-do-su-dung-tong-dai-ao-call-center-la-can-thiet-voi-mot-doanh-nghiep/,https://ashernguyenxuanthuy.com/4-ly-do-su-dung-tong-dai-ao-call-center-la-can-thiet-voi-mot-doanh-nghiep/,HUB-01,/lien-he/ ; /gcalls-plus-webphone/,P0,7367,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",7 Lý Do Nên Chọn Tổng Đài Ảo Call Center Cho Doanh Nghiệp
1368,https://gcalls.co/phan-mem-goi-tu-dong-va-loi-ich-doi-voi-chien-luoc-ban-hang/,https://ashernguyenxuanthuy.com/phan-mem-goi-tu-dong-va-loi-ich-doi-voi-chien-luoc-ban-hang/,HUB-02,/gcalls-plus-webphone/,P0,2111,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Phần mềm gọi tự động và lợi ích đối với chiến lược bán hàng
15743,https://gcalls.co/dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-bo-du-lieu/,https://ashernguyenxuanthuy.com/dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-bo-du-lieu/,HUB-03,/tong-dai-tich-hop-crm/ ; /tong-dai-tich-hop-helpdesk/,P0,1292,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Đồng Bộ Hóa Dữ Liệu Là Gì? Tại Sao Nên Đồng Bộ Dữ Liệu?
1828,https://gcalls.co/cai-thien-trai-nghiem-khach-hang-bang-bieu-mau-cham-diem-danh-gia-cuoc-goi/,https://ashernguyenxuanthuy.com/cai-thien-trai-nghiem-khach-hang-bang-bieu-mau-cham-diem-danh-gia-cuoc-goi/,HUB-07,/qc-bot-ai/,P0,1999,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Cải thiện trải nghiệm khách hàng tại Call Center bằng biểu mẫu chấm điểm đánh giá cuộc gọi
1968,https://gcalls.co/tong-dai-quoc-te-mo-rong-thi-truong/,https://ashernguyenxuanthuy.com/tong-dai-quoc-te-mo-rong-thi-truong/,HUB-09,/tong-dai-quoc-te/,P0,1900,REBUILD_KEEP_URL,CHANGED,NO_IMPORT — already live on demo; body diff UNVERIFIED,DEDUP: slug already present on demo — must NOT re-import,"audit result=CHANGED (presence-only, bodySha256 empty); maps to corpus id 100-117, human_edited=False",Tổng đài quốc tế: Mở rộng thị trường dễ dàng với phần mềm Call Center kết nối số nước ngoài
10798,https://gcalls.co/tuyen-dung-customer-success-engineer-it-full-time/,,,-,-,588,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng Customer Success Engineer (IT Full Time)
10801,https://gcalls.co/tuyen-dung-customer-success-engineer-internship/,,,-,-,676,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng Customer Success Engineer (IT Internship)
10957,https://gcalls.co/chuyen-vien-tu-van-doanh-nghiep/,,,-,-,562,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng Chuyên Viên Tư Vấn Doanh Nghiệp FullTime
10962,https://gcalls.co/thuc-tap-sinh-tu-van-doanh-nghiep/,,,-,-,553,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng Thực Tập Sinh Tư Vấn Doanh Nghiệp
11915,https://gcalls.co/chay-quang-cao-tren-shopee-tu-a-den-z/,,,-,-,1150,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Chạy Quảng Cáo Trên Shopee Từ A Đến Z
13067,https://gcalls.co/cach-thiet-ke-gian-hang-tren-lazada/,,,-,-,1028,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Cách Thiết Kế Gian Hàng Trên Lazada 2022
13456,https://gcalls.co/tuyen-dung-product-designer-ui-ux-intern/,,,-,-,439,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng UI/UX Intern
13469,https://gcalls.co/tuyen-dung-customer-success-specialist-intern/,,,-,-,803,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tuyển dụng Customer Success Specialist Intern
13535,https://gcalls.co/hr-intern/,,,-,-,538,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,HR Intern
14304,https://gcalls.co/tuyen-dung-customer-success-specialist-fulltime/,,,-,-,733,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Customer Success Specialist Fulltime
14308,https://gcalls.co/customer-success-engineer-fulltime/,,,-,-,466,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Customer Success Engineer Fulltime
14577,https://gcalls.co/hr-parttime/,,,-,-,525,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,HR Parttime
314,https://gcalls.co/3-cach-de-doanh-nghiep-ton-tai-va-vuon-len-thoi-covid/,,,-,-,1187,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,3 cách để doanh nghiệp tồn tại và vươn lên thời Covid
9980,https://gcalls.co/tai-nghe-epos-sennheiser-30-usb-ctrl/,,,-,-,295,"RETIRED_410 (Sản phẩm tai nghe, đã từng publish với URL công khai nên trả 410. Không redirect về Homepage; không đưa vào hệ thống blog mới.)",MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe EPOS Sennheiser 30 USB CTRL
9991,https://gcalls.co/tai-nghe-epos-sennheiser-sc-60-usb-ctrl/,,,-,-,297,"RETIRED_410 (Sản phẩm tai nghe, đã từng publish với URL công khai nên trả 410. Không redirect về Homepage; không đưa vào hệ thống blog mới.)",MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe EPOS Sennheiser SC 60 USB CTRL
9992,https://gcalls.co/tai-nghe-jabra-biz-1100qd-mono/,,,-,-,207,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe Jabra Biz 1100QD Mono
9993,https://gcalls.co/tai-nghe-jabra-biz-1100-qd-duo/,,,-,-,327,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai Nghe Jabra Biz 1100 QD Duo
9994,https://gcalls.co/tai-nghe-jabra-biz-1100-usb-mono/,,,-,-,231,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe Jabra Biz 1100 USB Mono
9995,https://gcalls.co/tai-nghe-jabra-biz-1100-usb-duo/,,,-,-,243,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe Jabra Biz 1100 USB Duo
9996,https://gcalls.co/tai-nghe-logitech-h340/,,,-,-,192,RETIRED_410 (Non-editorial / off-ICP; no same-intent target so no redirect),MISSING,NO_IMPORT — serve 410 Gone (retired block),none — off-ICP; no same-intent redirect target,plannedDecision=RETIRED_410,Tai nghe Logitech H340
