Legacy Post ID,Legacy URL,Legacy Status,Decision,Final URL,URL Action,Redirect,Reason
15943,https://gcalls.co/chuong-trinh-cham-soc-khach-hang-toi-uu-nhat/,publish,REBUILD_KEEP_URL,/chuong-trinh-cham-soc-khach-hang-toi-uu-nhat/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
15982,https://gcalls.co/quan-ly-quan-he-khach-hang/,publish,REBUILD_UPDATE_TOPIC,/quan-ly-quan-he-khach-hang/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
15993,https://gcalls.co/phuong-phap-quan-ly-telesale-hieu-qua/,publish,REBUILD_KEEP_URL,/phuong-phap-quan-ly-telesale-hieu-qua/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16005,https://gcalls.co/he-thong-cham-soc-khach-hang-loi-ich-va-6-tinh-nang/,publish,REBUILD_KEEP_URL,/he-thong-cham-soc-khach-hang-loi-ich-va-6-tinh-nang/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16018,https://gcalls.co/dang-ky-tong-dai-ao-giai-phap-cham-soc-khach-hang-hieu-qua/,publish,REBUILD_KEEP_URL,/dang-ky-tong-dai-ao-giai-phap-cham-soc-khach-hang-hieu-qua/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16022,https://gcalls.co/cach-goi-telesale-hieu-qua-ma-ban-chua-biet/,publish,REBUILD_KEEP_URL,/cach-goi-telesale-hieu-qua-ma-ban-chua-biet/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16035,https://gcalls.co/8-cach-nang-cao-trai-nghiem-dich-vu-khach-hang/,publish,REBUILD_KEEP_URL,/8-cach-nang-cao-trai-nghiem-dich-vu-khach-hang/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16095,https://gcalls.co/he-thong-quan-ly-khach-hang-trong-nha-hang-khach-san/,publish,REBUILD_UPDATE_TOPIC,/he-thong-quan-ly-khach-hang-trong-nha-hang-khach-san/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16109,https://gcalls.co/chu-y-khi-xay-dung-so-do-quy-trinh-cham-soc-khach-hang/,publish,REBUILD_KEEP_URL,/chu-y-khi-xay-dung-so-do-quy-trinh-cham-soc-khach-hang/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16131,https://gcalls.co/phan-mem-quan-ly-khach-hang-mien-phi/,publish,REBUILD_UPDATE_TOPIC,/phan-mem-quan-ly-khach-hang-mien-phi/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16145,https://gcalls.co/phuong-phap-cham-soc-khach-hang-hieu-qua/,publish,REBUILD_KEEP_URL,/phuong-phap-cham-soc-khach-hang-hieu-qua/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16176,https://gcalls.co/nang-cao-chat-luong-nguon-nhan-luc/,publish,REBUILD_UPDATE_TOPIC,/nang-cao-chat-luong-nguon-nhan-luc/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16180,https://gcalls.co/xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao/,publish,REBUILD_UPDATE_TOPIC,/xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16201,https://gcalls.co/9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban/,publish,REBUILD_UPDATE_TOPIC,/9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16202,https://gcalls.co/8-phuong-phap-tiep-can-khach-hang-hieu-qua/,publish,REBUILD_UPDATE_TOPIC,/8-phuong-phap-tiep-can-khach-hang-hieu-qua/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16240,https://gcalls.co/xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh/,publish,REBUILD_UPDATE_TOPIC,/xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16252,https://gcalls.co/muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart/,publish,REBUILD_UPDATE_TOPIC,/muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16254,https://gcalls.co/5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep/,publish,REBUILD_UPDATE_TOPIC,/5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16257,https://gcalls.co/xac-dinh-ngan-sach-marketing-nhu-the-nao/,publish,REBUILD_UPDATE_TOPIC,/xac-dinh-ngan-sach-marketing-nhu-the-nao/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16271,https://gcalls.co/nha-dau-tu-thien-than-cuu-tinh-cua-start-up/,publish,REBUILD_KEEP_URL,/nha-dau-tu-thien-than-cuu-tinh-cua-start-up/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16284,https://gcalls.co/9-buoc-lap-ke-hoach-digital-marketing/,publish,REBUILD_UPDATE_TOPIC,/9-buoc-lap-ke-hoach-digital-marketing/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16324,https://gcalls.co/tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai/,publish,REBUILD_KEEP_URL,/tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai/,PRESERVE_ROOT_URL,NONE,Topic still valid; root URL keeps its equity
16329,https://gcalls.co/4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up/,publish,REBUILD_UPDATE_TOPIC,/4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16348,https://gcalls.co/huong-dan-khoi-nghiep-hieu-qua/,publish,REBUILD_UPDATE_TOPIC,/huong-dan-khoi-nghiep-hieu-qua/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16376,https://gcalls.co/quan-tri-theo-muc-tieu-smart-la-gi/,publish,REBUILD_UPDATE_TOPIC,/quan-tri-theo-muc-tieu-smart-la-gi/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
16389,https://gcalls.co/?p=16389,draft,REBUILD_UPDATE_TOPIC,/call-center-la-gi-tat-tan-tat-ve-call-center-ma-ban-nen-biet/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
16611,https://gcalls.co/9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien/,publish,REBUILD_UPDATE_TOPIC,/9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
17741,https://gcalls.co/thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo/,publish,REBUILD_UPDATE_TOPIC,/thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo/,PRESERVE_ROOT_URL,NONE,"URL kept, topic re-scoped"
17775,https://gcalls.co/?p=17775,draft,REBUILD_UPDATE_TOPIC,/huong-dan-quy-trinh-ban-bat-dong-san-tu-thoi-diem-mo-ban-cho-den-luc-k/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17795,https://gcalls.co/?p=17795,draft,REBUILD_UPDATE_TOPIC,/8-cach-xu-ly-tu-choi-cua-khach-hang/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17802,https://gcalls.co/?p=17802,draft,MERGE_INTO_PRIMARY,/tieu-chi-danh-gia-hieu-qua-ban-hang/,CONSOLIDATE,NONE — never published,Same intent; one primary URL only
17823,https://gcalls.co/?p=17823,draft,REBUILD_UPDATE_TOPIC,/vi-sao-nhan-tin-voi-khach-hang-la-cach-hieu-qua-de-tang-doanh-so-ban-h/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17827,https://gcalls.co/?p=17827,draft,MERGE_INTO_PRIMARY,/chi-so-csat-la-gi-va-cach-do-luong-chi-so-nay-trong-dich-vu-khach-hang/,CONSOLIDATE,NONE — never published,Same intent; one primary URL only
17832,https://gcalls.co/?p=17832,draft,MERGE_INTO_PRIMARY,/lam-the-nao-de-ket-noi-2-bo-phan-ban-hang-va-dich-vu-khach-hang/,CONSOLIDATE,NONE — never published,Same intent; one primary URL only
17839,https://gcalls.co/?p=17839,draft,REBUILD_UPDATE_TOPIC,/6-cach-tang-nang-suat-ban-hang-va-toi-uu-cong-viec-cho-nhan-vien-ban-h/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17846,https://gcalls.co/?p=17846,draft,RETIRE_410,410,RETIRE,410 Gone,Non-editorial / off-ICP; no same-intent target so no redirect
17856,https://gcalls.co/?p=17856,draft,REBUILD_UPDATE_TOPIC,/huong-dan-cai-thien-tinh-trang-qua-tai-tai-call-center-vao-cac-mua-le/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17875,https://gcalls.co/?p=17875,draft,REBUILD_UPDATE_TOPIC,/lead-qualification-cach-danh-gia-khach-hang-tiem-nang-hieu-qua/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17884,https://gcalls.co/?p=17884,draft,REBUILD_UPDATE_TOPIC,/tai-sao-ty-le-giu-chan-khach-hang-lai-quan-trong-doi-voi-doanh-nghiep/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17894,https://gcalls.co/?p=17894,draft,REBUILD_UPDATE_TOPIC,/tai-sao-noi-phan-hoi-cua-khach-hang-cua-ban-van-con-quan-trong-doi-voi/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17902,https://gcalls.co/?p=17902,draft,MERGE_INTO_PRIMARY,/uu-nhuoc-diem-cua-phan-mem-quan-ly-quan-he-khach-hang-zoho-crm/,CONSOLIDATE,NONE — never published,Same intent; one primary URL only
17911,https://gcalls.co/?p=17911,draft,REBUILD_UPDATE_TOPIC,/khach-hang-luon-dung-y-nghia-va-goc-nhin-ve-tinh-dung-dan-cua-triet-ly/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17917,https://gcalls.co/?p=17917,draft,REBUILD_UPDATE_TOPIC,/15-cach-de-tranh-can-kiet-nang-luong-cua-tong-dai-vien/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
17924,https://gcalls.co/?p=17924,draft,REBUILD_UPDATE_TOPIC,/product-demo-la-gi-cach-thuc-hien-product-demo-thanh-cong-danh-cho-nha/,NEW_ROOT_URL,NONE,Unpublished draft — no legacy URL; new root URL
